MA3A0122S_2407	546873	547604	+	CDS	CDS	TVP38/TMEM64 family membrane protein		
MA3A0122S_2408	547939	547601	-	CDS	CDS	hypothetical protein		
MA3A0122S_2409	548247	547975	-	CDS	CDS	hypothetical protein		
MA3A0122S_2410	550342	548612	-	CDS	CDS	NRAMP family metal ion transporter	mntH3	
MA3A0122S_2411	551643	550339	-	CDS	CDS	hypothetical protein		
MA3A0122S_2412	551917	551780	-	CDS	CDS	hypothetical protein		
MA3A0122S_2413	553506	552382	-	CDS	CDS	hypothetical protein		
MA3A0122S_2414	553968	553543	-	CDS	CDS	membrane protein implicated in regulation of membrane protease activity		
MA3A0122S_2415	554034	554861	+	CDS	CDS	hypothetical protein		
MA3A0122S_2416	555880	554858	-	CDS	CDS	ferrochelatase	hemH	4.99.1.1
MA3A0122S_2417	556699	555890	-	CDS	CDS	enoyl-[acyl-carrier-protein] reductase	inhA	1.3.1.9
MA3A0122S_2418	557480	556758	-	CDS	CDS	3-oxoacyl-[acyl-carrier-protein] reductase		1.1.1.100
MA3A0122S_2419	558587	557604	-	CDS	CDS	hypothetical protein		
MA3A0122S_2420	559582	558611	-	CDS	CDS	hypothetical protein		
MA3A0122S_2421	560616	559579	-	CDS	CDS	moxR protein, putative		1.1.1.244
MA3A0122S_2422	561595	560909	-	CDS	CDS	NLP/P60 family protein		
MA3A0122S_2423	563079	561661	-	CDS	CDS	secreted cell wall-associated hydrolase		
MA3A0122S_2424	563975	563418	-	CDS	CDS	hypothetical protein		
MA3A0122S_2425	564257	567046	+	CDS	CDS	aconitate hydratase 1	acnA	4.2.1.3
MA3A0122S_2426	567074	567646	+	CDS	CDS	HTH-type transcriptional repressor AcnR	acnR	
MA3A0122S_2427	567630	568160	+	CDS	CDS	methyltransferase type 12		
MA3A0122S_2428	568768	568157	-	CDS	CDS	hypothetical protein		
MA3A0122S_2429	569498	568806	-	CDS	CDS	hypothetical protein		
MA3A0122S_2430	569700	569518	-	CDS	CDS	hypothetical protein		
MA3A0122S_2431	571447	569819	-	CDS	CDS	heme ABC exporter, ATP-binding protein CcmA		3.6.3.41
MA3A0122S_2432	572296	571487	-	CDS	CDS	putative enoyl-CoA hydratase echA12		
MA3A0122S_2433	573108	572374	-	CDS	CDS	hypothetical protein		
MA3A0122S_2434	573513	573160	-	CDS	CDS	thioredoxin		
MA3A0122S_2435	574684	573557	-	CDS	CDS	putative 12-oxophytodienoate reductase		
MA3A0122S_2436	574688	574891	+	CDS	CDS	hypothetical protein		
MA3A0122S_2437	574866	575507	+	CDS	CDS	27 kDa lipoprotein antigen		
MA3A0122S_2438	575514	576008	+	CDS	CDS	acetyltransferase, GNAT family		2.3.1.-
MA3A0122S_2439	576116	576886	+	CDS	CDS	27 kDa lipoprotein antigen		
MA3A0122S_2440	577227	576883	-	CDS	CDS	hypothetical protein		
MA3A0122S_2441	577676	577224	-	CDS	CDS	SUF system FeS assembly protein, NifU family		
MA3A0122S_2442	578920	577676	-	CDS	CDS	cysteine desulfurase	sufS	2.8.1.7
MA3A0122S_2443	579687	578923	-	CDS	CDS	feS assembly ATPase SufC	sufC	
MA3A0122S_2444	580911	579715	-	CDS	CDS	feS assembly protein SufD	sufD	
MA3A0122S_2445	582321	580915	-	CDS	CDS	feS assembly protein SufB	sufB	
MA3A0122S_2446	583137	582400	-	CDS	CDS	hypothetical protein		
MA3A0122S_2447	583270	585072	+	CDS	CDS	mannosyltransferase MptB	mptB	2.4.1.-
MA3A0122S_2448	585053	585913	+	CDS	CDS	putative ATP-binding protein ABC transporter		
MA3A0122S_2449	585910	586707	+	CDS	CDS	ABC-2 type transporter		
MA3A0122S_2450	586777	587763	+	CDS	CDS	cytochrome oxidase assembly protein	ctaA	1.3.-.-
MA3A0122S_2451	588681	587716	-	CDS	CDS	glutathione synthase/ribosomal protein S6 modification enzyme		
MA3A0122S_2452	588938	588663	-	CDS	CDS	hypothetical protein		
MA3A0122S_2453	589067	590044	+	CDS	CDS	NADPH--quinone reductase		1.6.5.5
MA3A0122S_2454	591043	590051	-	CDS	CDS	protoheme IX farnesyltransferase	cyoE	2.5.1.-
MA3A0122S_2455	591214	593343	+	CDS	CDS	transketolase	tkt	2.2.1.1
MA3A0122S_2456	593370	594515	+	CDS	CDS	transaldolase	tal	2.2.1.2
MA3A0122S_2457	594551	596101	+	CDS	CDS	glucose-6-phosphate dehydrogenase	zwf	1.1.1.49
MA3A0122S_2458	596098	597006	+	CDS	CDS	opcA protein	opcA	
MA3A0122S_2459	597048	597746	+	CDS	CDS	6-phosphogluconolactonase	pgl	3.1.1.31
MA3A0122S_2460	598645	597743	-	CDS	CDS	transcriptional regulator, LysR family		
MA3A0122S_2461	598934	600538	+	CDS	CDS	putative L-carnitine dehydratase		
MA3A0122S_2462	600800	600669	-	CDS	CDS	hypothetical protein		
MA3A0122S_2463	600784	601152	+	CDS	CDS	putative aromatic acid decarboxylase		
MA3A0122S_2464	601127	602623	+	CDS	CDS	putative decarboxylase		
MA3A0122S_2465	602993	603559	+	CDS	CDS	hypothetical protein		
MA3A0122S_2466	603613	604155	+	CDS	CDS	cytochrome c oxidase, subunit III		1.9.3.1
MA3A0122S_2467	604170	604451	+	CDS	CDS	hypothetical protein		
MA3A0122S_2468	605197	604448	-	CDS	CDS	hypothetical protein		
MA3A0122S_2469	605516	605184	-	CDS	CDS	hypothetical protein		
MA3A0122S_2470	605899	605513	-	CDS	CDS	hypothetical protein		
MA3A0122S_2471	606400	606164	-	CDS	CDS	preprotein translocase, SecG subunit	secG	
MA3A0122S_2472	607519	606449	-	CDS	CDS	putative metalloprotease		
MA3A0122S_2473	607663	609312	+	CDS	CDS	hypothetical protein		
MA3A0122S_2474	610105	609320	-	CDS	CDS	triose-phosphate isomerase	tpiA	5.3.1.1
MA3A0122S_2475	611355	610117	-	CDS	CDS	phosphoglycerate kinase	pgk	2.7.2.3
MA3A0122S_2476	612380	611358	-	CDS	CDS	glyceraldehyde-3-phosphate dehydrogenase, type I		1.2.1.-
MA3A0122S_2477	613774	612437	-	CDS	CDS	putative transporter		
MA3A0122S_2478	614822	613839	-	CDS	CDS	putative sporulation transcription regulator whiA		
MA3A0122S_2479	615907	614813	-	CDS	CDS	hypothetical protein		
MA3A0122S_2480	616809	615904	-	CDS	CDS	hypothetical protein		
MA3A0122S_2481	618796	616781	-	CDS	CDS	excinuclease ABC subunit C	uvrC	3.1.25.-
MA3A0122S_2482	618959	619243	+	CDS	CDS	hypothetical protein		
MA3A0122S_2483	619261	619893	+	CDS	CDS	hypothetical protein		
MA3A0122S_2484	620677	619901	-	CDS	CDS	putative molybdenum ABC transporter, periplasmic		
MA3A0122S_2485	620870	622741	+	CDS	CDS	gamma-glutamyltransferase	ggt	2.3.2.2
MA3A0122S_2486	623522	622749	-	CDS	CDS	ethanolamine ammonia-lyase, light chain		4.3.1.7
MA3A0122S_2487	624934	623519	-	CDS	CDS	ethanolamine ammonia-lyase, large subunit		4.3.1.7
MA3A0122S_2488	626358	624931	-	CDS	CDS	ethanolamine permease		
MA3A0122S_2489	627956	626433	-	CDS	CDS	aldehyde dehydrogenase	aldA4	1.2.1.3
MA3A0122S_2490	629263	628061	-	CDS	CDS	putative phytochrome sensor protein		
MA3A0122S_2491	629934	629491	-	CDS	CDS	hypothetical protein		
MA3A0122S_2492	630422	629940	-	CDS	CDS	6,7-dimethyl-8-ribityllumazine synthase	ribH	6.3.3.-
MA3A0122S_2493	631663	630419	-	CDS	CDS	riboflavin biosynthesis protein ribBA	ribBA	3.5.4.25
MA3A0122S_2494	632452	631859	-	CDS	CDS	riboflavin synthase, alpha subunit	ribE	2.5.1.9
MA3A0122S_2495	632999	632511	-	CDS	CDS	hypothetical protein		
MA3A0122S_2496	633578	634264	+	CDS	CDS	hypothetical protein		
MA3A0122S_2497	634322	635008	+	CDS	CDS	hypothetical protein		
MA3A0122S_2498	635125	635835	+	CDS	CDS	hypothetical protein		
MA3A0122S_2499	636498	635836	-	CDS	CDS	ABC D-methionine transporter, permease component	metI	
MA3A0122S_2500	637517	636495	-	CDS	CDS	methionine import ATP-binding protein MetN 2	metN2	3.6.3.-
MA3A0122S_2501	638401	637535	-	CDS	CDS	ABC transporter, substrate-binding protein, putative		
MA3A0122S_2502	639287	638556	-	CDS	CDS	hypothetical protein		
MA3A0122S_2503	639459	640136	+	CDS	CDS	lipoprotein lprG	lprG	
MA3A0122S_2504	640133	641677	+	CDS	CDS	major facilitator superfamily MFS_1		
MA3A0122S_2505	642667	641645	-	CDS	CDS	riboflavin biosynthesis protein RibD	ribD	3.5.4.26
MA3A0122S_2506	643338	642673	-	CDS	CDS	ribulose-phosphate 3-epimerase	rpe	5.1.3.1
MA3A0122S_2507	644638	643379	-	CDS	CDS	ribosomal RNA small subunit methyltransferase B	sun	2.1.1.-
MA3A0122S_2508	645540	644791	-	CDS	CDS	methionyl-tRNA formyltransferase	fmt	2.1.2.9
MA3A0122S_2509	645894	646460	+	CDS	CDS	transcriptional regulator, TetR family		
MA3A0122S_2510	648433	646472	-	CDS	CDS	putative primosomal protein N'		
MA3A0122S_2511	648612	649547	+	CDS	CDS	carboxylesterase Est2	lipI	3.1.-.-
MA3A0122S_2512	650970	649525	-	CDS	CDS	putative permease		
MA3A0122S_2513	651989	650970	-	CDS	CDS	5,10-methylenetetrahydromethanopterin reductase		1.5.99.11
MA3A0122S_2514	653437	652016	-	CDS	CDS	dihydropyrimidinase	hydA	3.5.2.2
MA3A0122S_2515	654289	653447	-	CDS	CDS	beta-alanine synthase	pydC	3.5.1.6
MA3A0122S_2516	654464	655255	+	CDS	CDS	3-oxo-5-alpha-steroid 4-dehydrogenase	srd5a1	1.3.99.5
MA3A0122S_2517	656497	655331	-	CDS	CDS	methionine adenosyltransferase	metK	2.5.1.6
MA3A0122S_2518	657863	656616	-	CDS	CDS	phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase	coaBC	4.1.1.36
MA3A0122S_2519	658226	657918	-	CDS	CDS	DNA-directed RNA polymerase, omega subunit	rpoZ	2.7.7.6
MA3A0122S_2520	658717	658295	-	CDS	CDS	guanylate kinase	gmk	2.7.4.8
MA3A0122S_2521	659192	658875	-	CDS	CDS	putative integration host factor		
MA3A0122S_2522	659651	660967	+	CDS	CDS	hypothetical protein		
MA3A0122S_2523	661871	661050	-	CDS	CDS	orotidine 5'-phosphate decarboxylase	pyrF	4.1.1.23
MA3A0122S_2524	665262	661924	-	CDS	CDS	carbamoyl-phosphate synthase large chain	carB	6.3.5.5
MA3A0122S_2525	666437	665262	-	CDS	CDS	carbamoyl-phosphate synthase, small subunit	carA	6.3.5.5
MA3A0122S_2526	666931	666434	-	CDS	CDS	putative EXPORT/MEMBRANE PROTEIN		
MA3A0122S_2527	668262	666928	-	CDS	CDS	dihydroorotase	pyrC	3.5.2.3
MA3A0122S_2528	669212	668259	-	CDS	CDS	aspartate carbamoyltransferase	pyrB	2.1.3.2
MA3A0122S_2529	669757	669209	-	CDS	CDS	pyrimidine operon regulatory protein/uracil phosphoribosyltransferase	pyrR	2.4.2.9
MA3A0122S_2530	669932	671152	+	CDS	CDS	beta-lactamase		3.5.2.6
MA3A0122S_2531	671846	671163	-	CDS	CDS	putative BENZOQUINONE METHYLTRANSFERASE		
MA3A0122S_2532	671930	672358	+	CDS	CDS	aln3		
MA3A0122S_2533	672881	672360	-	CDS	CDS	transcription antitermination factor NusB	nusB	
MA3A0122S_2534	673437	672874	-	CDS	CDS	translation elongation factor P	efp	
MA3A0122S_2535	674596	673463	-	CDS	CDS	xaa-Pro dipeptidase	yqhT	3.4.13.9
MA3A0122S_2536	674731	675186	+	CDS	CDS	hypothetical protein		
MA3A0122S_2537	675593	675159	-	CDS	CDS	3-dehydroquinate dehydratase, type II	aroQ	4.2.1.10
MA3A0122S_2538	676708	675590	-	CDS	CDS	3-dehydroquinate synthase	aroB	4.2.3.4
MA3A0122S_2539	677351	676701	-	CDS	CDS	shikimate kinase	aroK	2.7.1.71
MA3A0122S_2540	678586	677348	-	CDS	CDS	chorismate synthase	aroC	4.2.3.5
MA3A0122S_2541	679093	678653	-	CDS	CDS	type IV prepilin leader peptidase	gspO	3.4.23.43
MA3A0122S_2542	679131	679928	+	CDS	CDS	trans-aconitate 2-methyltransferase	tam	2.1.1.144
MA3A0122S_2543	679938	680657	+	CDS	CDS	putative transcriptional regulator, TetR family		
MA3A0122S_2544	681653	680640	-	CDS	CDS	hypothetical protein		
MA3A0122S_2545	682592	681849	-	CDS	CDS	shikimate dehydrogenase	aroE	1.1.1.25
MA3A0122S_2546	683871	682654	-	CDS	CDS	aminodeoxychorismate lyase		2.7.4.9
MA3A0122S_2547	579	79	-	CDS	CDS	putative Holliday junction resolvase		
MA3A0122S_2548	3260	585	-	CDS	CDS	alanine--tRNA ligase	alaS	6.1.1.7
MA3A0122S_2549	3811	3485	-	CDS	CDS	hypothetical protein		
MA3A0122S_2550	5120	3882	-	CDS	CDS	putative ATPase		
MA3A0122S_2551	6111	5269	-	CDS	CDS	hypothetical protein		
MA3A0122S_2552	7466	6294	-	CDS	CDS	kae1-associated kinase		2.7.-.-
MA3A0122S_2553	8612	7587	-	CDS	CDS	hypothetical protein		
MA3A0122S_2554	9549	8605	-	CDS	CDS	transglutaminase-like enzyme, predicted cysteine protease		
MA3A0122S_2555	12119	9516	-	CDS	CDS	hypothetical protein		
MA3A0122S_2556	15510	12211	-	CDS	CDS	putative transglutaminase/cysteine protease		
MA3A0122S_2557	16077	15631	-	CDS	CDS	aln3		
MA3A0122S_2558	16135	17124	+	CDS	CDS	hypothetical protein		
MA3A0122S_2559	17169	17837	+	CDS	CDS	hypothetical protein		
MA3A0122S_2560	17848	18525	+	CDS	CDS	haloacid dehalogenase, type II	dehII	3.8.1.2
MA3A0122S_2561	19430	18522	-	CDS	CDS	hypothetical protein		
MA3A0122S_2562	21227	19434	-	CDS	CDS	aspartate--tRNA ligase	aspS	6.1.1.12
MA3A0122S_2563	21213	21344	+	CDS	CDS	hypothetical protein		
MA3A0122S_2564	22720	21332	-	CDS	CDS	para-nitrobenzyl esterase	pnbA3	3.1.1.-
MA3A0122S_2565	23007	23894	+	CDS	CDS	zinc metallopeptidase		3.4.24.-
MA3A0122S_2566	24904	23897	-	CDS	CDS	hypothetical protein		
MA3A0122S_2567	24982	25413	+	CDS	CDS	glyoxalase/bleomycin resistance protein/dioxygenase		
MA3A0122S_2568	25455	25805	+	CDS	CDS	AIG2 family protein		
MA3A0122S_2569	25947	25816	-	CDS	CDS	hypothetical protein		
MA3A0122S_2570	26320	25907	-	CDS	CDS	hypothetical protein		
MA3A0122S_2571	27600	26326	-	CDS	CDS	histidine--tRNA ligase	hisS	6.1.1.21
MA3A0122S_2572	28268	27597	-	CDS	CDS	hypothetical protein		
MA3A0122S_2573	28382	29305	+	CDS	CDS	peptidyl-prolyl cis-trans isomerase	ppiB	5.2.1.8
MA3A0122S_2574	29307	30176	+	CDS	CDS	class A beta-lactamase	blaA	3.5.2.6
MA3A0122S_2575	32644	30278	-	CDS	CDS	GTP pyrophosphokinase	relA	2.7.6.5
MA3A0122S_2576	33208	32675	-	CDS	CDS	adenine phosphoribosyltransferase	apt	2.4.2.7
MA3A0122S_2577	34881	33205	-	CDS	CDS	hypothetical protein		
MA3A0122S_2578	36134	34881	-	CDS	CDS	protein-export membrane protein SecF	secF	
MA3A0122S_2579	37882	36152	-	CDS	CDS	protein-export membrane protein SecD	secD	
MA3A0122S_2580	38322	37984	-	CDS	CDS	preprotein translocase, YajC subunit	yajC	
MA3A0122S_2581	39491	38478	-	CDS	CDS	holliday junction DNA helicase RuvB	ruvB	3.6.4.12
MA3A0122S_2582	40159	39551	-	CDS	CDS	holliday junction DNA helicase RuvA	ruvA	3.6.4.12
MA3A0122S_2583	40700	40191	-	CDS	CDS	crossover junction endodeoxyribonuclease RuvC	ruvC	3.1.22.4
MA3A0122S_2584	40868	41425	+	CDS	CDS	transcriptional regulator, TetR-family		
MA3A0122S_2585	41852	41433	-	CDS	CDS	hypothetical protein		
MA3A0122S_2586	43351	42596	-	CDS	CDS	hypothetical protein		
MA3A0122S_2587	43431	43958	+	CDS	CDS	hypothetical protein		
MA3A0122S_2588	44609	44040	-	CDS	CDS	pyridoxal 5'-phosphate synthase, glutaminase subunit Pdx2	pdxT	2.6.-.-
MA3A0122S_2589	45469	44618	-	CDS	CDS	acyl-CoA thioesterase		3.1.2.-
MA3A0122S_2590	46318	45479	-	CDS	CDS	pyridoxal 5'-phosphate synthase, synthase subunit Pdx1		
MA3A0122S_2591	47501	46479	-	CDS	CDS	exopolyphosphatase		3.6.1.11
MA3A0122S_2592	48625	47498	-	CDS	CDS	GDP-mannose-dependent alpha-(1-2)-phosphatidylinositol mannosyltransferase	pimA	2.4.1.57
MA3A0122S_2593	49590	48625	-	CDS	CDS	lipid A biosynthesis lauroyl acyltransferase	htrB	2.3.1.-
MA3A0122S_2594	50249	49587	-	CDS	CDS	CDP-diacylglycerol--inositol 3-phosphatidyltransferase		2.7.8.11
MA3A0122S_2595	50794	50246	-	CDS	CDS	hypothetical protein		
MA3A0122S_2596	52769	50787	-	CDS	CDS	threonine--tRNA ligase	thrS	6.1.1.3
MA3A0122S_2597	53800	52934	-	CDS	CDS	araC-family transcriptional regulator	bdpF	
MA3A0122S_2598	54122	54892	+	CDS	CDS	DJ-1/Pfpl family protein		
MA3A0122S_2599	55502	54873	-	CDS	CDS	hypothetical protein		
MA3A0122S_2600	55522	56019	+	CDS	CDS	hypothetical protein		
MA3A0122S_2601	56243	56563	+	CDS	CDS	hypothetical protein		
MA3A0122S_2602	56892	57314	+	CDS	CDS	putative pyridoxamine 5'-phosphate oxidase		
MA3A0122S_2603	58681	57317	-	CDS	CDS	hypothetical protein		
MA3A0122S_2604	59775	58684	-	CDS	CDS	putative phenazine antibiotic biosynthesis protein		
MA3A0122S_2605	59865	60134	+	CDS	CDS	hypothetical protein		
MA3A0122S_2606	61197	60127	-	CDS	CDS	2-dehydropantoate 2-reductase		1.1.1.169
MA3A0122S_2607	61615	61226	-	CDS	CDS	endoribonuclease	yjgF	3.1.26.-
MA3A0122S_2608	62694	61663	-	CDS	CDS	putative dipeptidase		
MA3A0122S_2609	63535	62720	-	CDS	CDS	putative L-fuculose-phosphate aldolase		
MA3A0122S_2610	63833	64402	+	CDS	CDS	tetR-family regulatory protein		
MA3A0122S_2611	64559	66043	+	CDS	CDS	L-asparagine permease AnsP1		
MA3A0122S_2612	66785	66324	-	CDS	CDS	tetR-family regulatory protein		
MA3A0122S_2613	66877	68565	+	CDS	CDS	hypothetical protein		
MA3A0122S_2614	69082	70128	+	CDS	CDS	putative hydrolase		
MA3A0122S_2615	71617	70730	-	CDS	CDS	hypothetical protein		
MA3A0122S_2616	71789	71902	+	CDS	CDS	hypothetical protein		
MA3A0122S_2617	74107	71870	-	CDS	CDS	dipeptidyl-peptidase IV		3.4.14.5
MA3A0122S_2618	74777	74181	-	CDS	CDS	putative abortive infection protein		
MA3A0122S_2619	75123	75305	+	CDS	CDS	hypothetical protein		
MA3A0122S_2620	76063	75938	-	CDS	CDS	hypothetical protein		
MA3A0122S_2621	76186	76446	+	CDS	CDS	putative bacteriophage protein		
MA3A0122S_2626	77974	77144	-	CDS	CDS	delta-aminovaleramidase		3.5.1.30
MA3A0122S_2627	78711	77971	-	CDS	CDS	hypothetical protein		
MA3A0122S_2628	79793	78720	-	CDS	CDS	xanthine dehydrogenase		1.17.3.2
MA3A0122S_2629	82498	79790	-	CDS	CDS	putative xanthine dehydrogenase		
MA3A0122S_2630	83307	82495	-	CDS	CDS	putative oxidoreductase		
MA3A0122S_2631	84662	83307	-	CDS	CDS	hydroxydechloroatrazine ethylaminohydrolase	atzB	3.5.99.3
MA3A0122S_2632	84761	86146	+	CDS	CDS	guanine deaminase	guaD	3.5.4.3
MA3A0122S_2633	87051	86143	-	CDS	CDS	urate oxidase	pucL	1.7.3.3
MA3A0122S_2634	87392	87066	-	CDS	CDS	hydroxyisourate hydrolase	uraH	3.5.2.17
MA3A0122S_2635	87931	87389	-	CDS	CDS	ohcu decarboxylase	uraD	4.1.1.-
MA3A0122S_2636	89912	87918	-	CDS	CDS	xanthine permease	pbuX	
MA3A0122S_2637	90744	90034	-	CDS	CDS	transcriptional regulator, GntR family		
MA3A0122S_2638	90912	91640	+	CDS	CDS	hydantoin racemase	hyuE	5.1.99.-
MA3A0122S_2639	92521	91595	-	CDS	CDS	polysaccharide deacetylase protein, putative, pda4B	pda4B	4.2.2.-
MA3A0122S_2640	92574	94256	+	CDS	CDS	putative permease		
MA3A0122S_2641	94834	94244	-	CDS	CDS	hypothetical protein		
MA3A0122S_2642	94903	96264	+	CDS	CDS	C4-dicarboxylate transport protein		
MA3A0122S_2643	96368	97540	+	CDS	CDS	hypothetical protein		
MA3A0122S_2644	97568	98584	+	CDS	CDS	allantoicase	alc	3.5.3.4
MA3A0122S_2645	98835	99725	+	CDS	CDS	2,5-diketo-d-gluconic acid reductase A	dkgA	1.1.1.274
MA3A0122S_2646	99840	100751	+	CDS	CDS	alpha/beta hydrolase fold protein		
MA3A0122S_2647	101629	100748	-	CDS	CDS	dehydrogenase		1.2.1.42
MA3A0122S_2648	101771	101652	-	CDS	CDS	hypothetical protein		
MA3A0122S_2649	102409	101930	-	CDS	CDS	hypothetical protein		
MA3A0122S_2650	103602	102517	-	CDS	CDS	MCE-family protein Mce5D		
MA3A0122S_2651	104723	103854	-	CDS	CDS	putative hydrolase		
MA3A0122S_2652	105988	104720	-	CDS	CDS	putative ACYL-CoA DEHYDROGENASE FADE21		
MA3A0122S_2653	106851	105985	-	CDS	CDS	3-oxoacyl-[acyl-carrier-protein] reductase		1.1.1.100
MA3A0122S_2654	107750	106875	-	CDS	CDS	hypothetical protein		
MA3A0122S_2655	108192	107752	-	CDS	CDS	hypothetical protein		
MA3A0122S_2656	109445	108240	-	CDS	CDS	putative lipid-transfer protein		
MA3A0122S_2657	110319	109657	-	CDS	CDS	tetR-family transcriptional regulator		
MA3A0122S_2658	110662	111165	+	CDS	CDS	hypothetical protein		
MA3A0122S_2659	111504	112412	+	CDS	CDS	peptidase, M48 family protein		3.4.24.-
MA3A0122S_2660	112532	112861	+	CDS	CDS	hypothetical protein		
MA3A0122S_2661	113524	112856	-	CDS	CDS	transcriptional regulator, TetR family		
MA3A0122S_2662	113632	115137	+	CDS	CDS	putative transmembrane-transport protein		
MA3A0122S_2663	115187	115756	+	CDS	CDS	puromycin N-acetyltransferase		2.3.1.-
MA3A0122S_2664	115918	117966	+	CDS	CDS	hypothetical protein		
MA3A0122S_2665	118023	118604	+	CDS	CDS	putative menaquinone biosynthesis methyltransferase		
MA3A0122S_2666	118853	122377	+	CDS	CDS	putative FATTY-ACID-CoA LIGASE FADD9		
MA3A0122S_2667	122469	122969	+	CDS	CDS	hypothetical protein		
MA3A0122S_2668	124708	122966	-	CDS	CDS	hypothetical protein		
MA3A0122S_2669	125329	125009	-	CDS	CDS	ketosteroid-9-alpha-hydroxylase, reductase		1.14.13.-
MA3A0122S_2670	126234	125326	-	CDS	CDS	metal-dependent hydrolase		
MA3A0122S_2671	126416	127144	+	CDS	CDS	transcriptional regulator, TetR family		
MA3A0122S_2672	127141	128511	+	CDS	CDS	putative ATP-binding protein		
MA3A0122S_2673	128939	128508	-	CDS	CDS	hypothetical protein		
MA3A0122S_2674	129943	128921	-	CDS	CDS	putative oxidoreductase		
MA3A0122S_2675	130057	130569	+	CDS	CDS	hypothetical protein		
MA3A0122S_2676	131346	130591	-	CDS	CDS	putative methyltransferase		
MA3A0122S_2677	131410	131949	+	CDS	CDS	tRNA (Guanine-N(1)-)-methyltransferase	trmD	2.1.1.-
MA3A0122S_2678	132874	131918	-	CDS	CDS	AFG1-like ATPase		
MA3A0122S_2679	132998	133780	+	CDS	CDS	diaminohydroxyphosphoribosylaminopyrimidine deaminase		
MA3A0122S_2680	133830	135362	+	CDS	CDS	putative secreted protease		
MA3A0122S_2681	135487	135359	-	CDS	CDS	hypothetical protein		
MA3A0122S_2682	135510	136772	+	CDS	CDS	arabinosyltransferase AftC	aftC	2.4.2.-
MA3A0122S_2683	136729	137121	+	CDS	CDS	methionine-R-sulfoxide reductase		1.8.4.-
MA3A0122S_2684	137245	137084	-	CDS	CDS	hypothetical protein		
MA3A0122S_2685	137514	137714	+	CDS	CDS	hypothetical protein		
MA3A0122S_2686	138085	137837	-	CDS	CDS	hypothetical protein		
MA3A0122S_2687	138160	139011	+	CDS	CDS	hypothetical protein		
MA3A0122S_2688	139171	139503	+	CDS	CDS	hypothetical protein		
MA3A0122S_2689	139515	139790	+	CDS	CDS	putative membrane protein		
MA3A0122S_2690	139787	140134	+	CDS	CDS	hypothetical protein		
MA3A0122S_2691	140131	140286	+	CDS	CDS	hypothetical protein		
MA3A0122S_2692	140316	140582	+	CDS	CDS	hypothetical protein		
MA3A0122S_2693	140579	140770	+	CDS	CDS	hypothetical protein		
MA3A0122S_2694	140782	140982	+	CDS	CDS	hypothetical protein		
MA3A0122S_2695	140979	141866	+	CDS	CDS	recE		
MA3A0122S_2696	47	1237	+	CDS	CDS	bacteriophage protein		
MA3A0122S_2697	1510	1914	+	CDS	CDS	hypothetical protein		
MA3A0122S_2698	2117	1911	-	CDS	CDS	hypothetical protein		
MA3A0122S_2699	2302	2120	-	CDS	CDS	hypothetical protein		
MA3A0122S_2700	2855	2472	-	CDS	CDS	hypothetical protein		
MA3A0122S_2701	2836	3075	+	CDS	CDS	hypothetical protein		
MA3A0122S_2702	3072	4640	+	CDS	CDS	terminase		
MA3A0122S_2703	4714	4842	+	CDS	CDS	hypothetical protein		
MA3A0122S_2704	4842	6272	+	CDS	CDS	phage portal protein, HK97 family		
MA3A0122S_2705	6266	6931	+	CDS	CDS	phage prohead protease, HK97 family		3.4.-.-
MA3A0122S_2706	6958	8253	+	CDS	CDS	phage major capsid protein, HK97 family		
MA3A0122S_2707	8253	8510	+	CDS	CDS	hypothetical protein		
MA3A0122S_2708	8510	9103	+	CDS	CDS	putative gp9		
MA3A0122S_2709	9100	9450	+	CDS	CDS	hypothetical protein		
MA3A0122S_2710	9450	9839	+	CDS	CDS	hypothetical protein		
MA3A0122S_2711	9839	10090	+	CDS	CDS	hypothetical protein		
MA3A0122S_2712	10139	10744	+	CDS	CDS	hypothetical protein		
MA3A0122S_2713	10756	11007	+	CDS	CDS	hypothetical protein		
MA3A0122S_2714	11095	11382	+	CDS	CDS	hypothetical protein		
MA3A0122S_2715	11391	11846	+	CDS	CDS	hypothetical protein		
MA3A0122S_2716	11843	15709	+	CDS	CDS	tape measure protein	tmp	
MA3A0122S_2717	15709	16776	+	CDS	CDS	hypothetical protein		
MA3A0122S_2718	16781	18463	+	CDS	CDS	hypothetical protein		
MA3A0122S_2719	18463	18906	+	CDS	CDS	gp23 domain protein		
MA3A0122S_2720	18899	20002	+	CDS	CDS	hypothetical protein		
MA3A0122S_2721	20013	21755	+	CDS	CDS	hypothetical protein		
MA3A0122S_2722	21805	22452	+	CDS	CDS	hypothetical protein		
MA3A0122S_2723	22478	22783	+	CDS	CDS	hypothetical protein		
MA3A0122S_2724	23271	23927	+	CDS	CDS	hypothetical protein		
MA3A0122S_2725	24184	24008	-	CDS	CDS	hypothetical protein		
MA3A0122S_2726	24332	24478	+	CDS	CDS	hypothetical protein		
MA3A0122S_2727	24475	25128	+	CDS	CDS	hypothetical protein		
MA3A0122S_2728	25125	26300	+	CDS	CDS	hypothetical protein		
MA3A0122S_2729	26327	26539	+	CDS	CDS	putative membrane protein		
MA3A0122S_2730	26536	26898	+	CDS	CDS	bacteriophage protein		
MA3A0122S_2731	27307	26954	-	CDS	CDS	hypothetical protein		
