	76747_LBU_1691.faa			(S)-2-hydroxy-acid oxidase chain D	(S)-2-hydroxy-acid oxidase chain D
	54753_LC705_00112.faa			transposase	mobile element protein
	54753_LC705_00112.faa			transposase	hypothetical protein
	59020_Ldb1979.faa			transposase	transposase
	59624_FI9785_500.faa			transposase	transposase
	59624_FI9785_500.faa			transposase	hypothetical protein
	68213_HMPREF0538_21469.faa			transposase	DNA binding domain, excisionase family
	68213_HMPREF0538_21469.faa			transposase	transposase
	68213_HMPREF0538_21469.faa			transposase	putative transposon excisionase
	68313_HMPREF0538_21569.faa			transposase	transposase
	68313_HMPREF0538_21569.faa			transposase	hypothetical protein
	68882_HMPREF0538_22141.faa			transposase	transposase
	68882_HMPREF0538_22141.faa			transposase	transposase, IS605 OrfB family
	69073_R0052_00130.faa			transposase	transposase
	69233_R0052_01030.faa			transposase	transposase
	70517_R0052_08825.faa			transposase	putative transposase-like protein
	70517_R0052_08825.faa			transposase	transposase, IS4 family protein
	70517_R0052_08825.faa			transposase	possible transposase
	71044_R0052_11870.faa			transposase	hypothetical protein
	71044_R0052_11870.faa			transposase	transposase ISLhe15
	73001_LDBND_1983.faa			transposase	transposase
	74716_LBHH_1711.faa			transposase	probable transposase for insertion-like sequence element IS1161
	74716_LBHH_1711.faa			transposase	ISLP1 family transposase
	74716_LBHH_1711.faa			transposase	integrase
	75415_LBU_0359.faa			transposase	transposase
	78772_LAC30SC_10105.faa			transposase	transposase
	94503_locus_3193.faa			transposase	transposase
	94503_locus_3193.faa			transposase	putative transposase
	100404_WANG_1737.faa			transposase	transposase
	100404_WANG_1737.faa			transposase	MULE superfamily transposase
	125673_zj316_0959.faa			transposase	transposase
	125673_zj316_0959.faa			transposase	putative transposase
	126405_zj316_1691.faa			transposase	transposase
	126405_zj316_1691.faa			transposase	integrase
	127907_zj316_2p17.faa			transposase	transposase
	136302_LBFF_0691.faa			transposase	transposase
	135982_LBFF_0364.faa			transposase	transposase family protein A
	128091_LVISKB_0101.faa			transposase	transposase ISLasa4k, ISL3 family
	128091_LVISKB_0101.faa			transposase	transposase
	56902_LC705_02261.faa			transposase	transposase, IS891 family protein
	56902_LC705_02261.faa			transposase	mobile element protein
	56902_LC705_02261.faa			transposase	helix-turn-helix domain protein
	97496_Lbuc_1257.faa			trehalose 6-phosphate phosphorylase	trehalose 6-phosphate phosphorylase
	97496_Lbuc_1257.faa			trehalose 6-phosphate phosphorylase	maltose phosphorylase
	97496_Lbuc_1257.faa			trehalose 6-phosphate phosphorylase	putative trehalose 6-phosphate phosphorylase
	16769_LRHM_2108.faa			truncated beta-glucosidase	truncated beta-glucosidase
	16769_LRHM_2108.faa			truncated beta-glucosidase	6-phospho-beta-glucosidase (GH1)
	16769_LRHM_2108.faa			truncated beta-glucosidase	Family 1 glycosyl hydrolase
	889_SPy_1169.faa			truncated PTS system fructose-specific IIBC components	truncated PTS system fructose-specific IIBC components
	889_SPy_1169.faa			truncated PTS system fructose-specific IIBC components	conserved membrane spanning protein
	889_SPy_1169.faa			truncated PTS system fructose-specific IIBC components	hypothetical protein
	61275_LPST_C0346.faa			two-component system response regulator	response regulator PlnC, activator
	61275_LPST_C0346.faa			two-component system response regulator	transcriptional regulator
	61275_LPST_C0346.faa			two-component system response regulator	two-component response regulator PlnC,activator
	818_SPy_1082.faa			two-component system sensor histidine kinase	putative histidine kinase - lantibiotic associated
	818_SPy_1082.faa			two-component system sensor histidine kinase	signal transduction histidine kinase
	818_SPy_1082.faa			two-component system sensor histidine kinase	hypothetical protein
	28420_LVIS_2029.faa			two-component system sensor histidine kinase	signal transduction histidine kinase
	28420_LVIS_2029.faa			two-component system sensor histidine kinase	sensor histidine kinase glnK
	2089_L0124.faa			two-component system sensor histidine kinase	sensor protein kinase
	2089_L0124.faa			two-component system sensor histidine kinase	PAS/PAC sensor signal transduction histidine kinase
	2089_L0124.faa			two-component system sensor histidine kinase	signal transduction histidine kinase
	801_SPy_1061.faa			two-component system sensor histidine kinase	putative two-component sensor histidine kinase
	801_SPy_1061.faa			two-component system sensor histidine kinase	two-component sensor kinase
	801_SPy_1061.faa			two-component system sensor histidine kinase	hypothetical protein
	838_SPy_1107.faa			two-component system sensor histidine kinase	sensory box histidine kinase
	838_SPy_1107.faa			two-component system sensor histidine kinase	putative two-component sensor histidine kinase
	11115_LAR_0056.faa			two-component system sensor histidine kinase	ATPase/histidine kinase/DNA gyrase B/HSP90 domain protein
	11115_LAR_0056.faa			two-component system sensor histidine kinase	integral membrane sensor signal transduction histidine kinase
	11115_LAR_0056.faa			two-component system sensor histidine kinase	two-component system histidine kinase
	18431_LBA1015.faa			type 1 capsular polysaccharide biosynthesis protein	type 1 capsular polysaccharide biosynthesis protein
	10783_LSL_1758b.faa			type 1 restriction modification systemspecificity protein	type 1 restriction modification systemspecificity protein
	10783_LSL_1758b.faa			type 1 restriction modification systemspecificity protein	type I restriction-modification system specificity subunit
	10783_LSL_1758b.faa			type 1 restriction modification systemspecificity protein	hypothetical protein
	12521_LAR_1462.faa			type 11 methyltransferase	type 11 methyltransferase
	12521_LAR_1462.faa			type 11 methyltransferase	methyltransferase type 11
	12521_LAR_1462.faa			type 11 methyltransferase	hypothetical protein
	38636_lhv_1480.faa			type I restriction modification system	type I restriction modification system
	38636_lhv_1480.faa			type I restriction modification system	site-specific DNA-methyltransferase (Adenine-specific)
	38636_lhv_1480.faa			type I restriction modification system	SAM-dependent methyltransferase
	60149_FI9785_1039.faa			type I site-specific deoxyribonuclease, HsdR subunit	type I site-specific deoxyribonuclease, HsdR subunit
	60149_FI9785_1039.faa			type I site-specific deoxyribonuclease, HsdR subunit	type-1 restriction enzyme R protein
	60149_FI9785_1039.faa			type I site-specific deoxyribonuclease, HsdR subunit	type I restriction-modification system restriction subunit
	77_SPy_0104.faa			type II secretion protein	type II secretory pathway/competence, pseudopilin PulG
	77_SPy_0104.faa			type II secretion protein	competence protein ComGD
	77_SPy_0104.faa			type II secretion protein	putative competence protein
	37326_LACR_2574.faa			type III restriction-modification system methylation subunit	adenine specific DNA methylase Mod
	37326_LACR_2574.faa			type III restriction-modification system methylation subunit	type III restriction-modification system DNA methylase
	37326_LACR_2574.faa			type III restriction-modification system methylation subunit	type III restriction-modification system: adenine specific DNA methylase
	157012_T285_00230.faa			UBA/TS-N domain protein	UBA/TS-N domain protein
	157012_T285_00230.faa			UBA/TS-N domain protein	ubiquitin
	27958_LVIS_1529.faa			universal stress protein UspA	nucleotide-binding protein, UspA family
	27958_LVIS_1529.faa			universal stress protein UspA	hypothetical protein
	30704_PEPE_0273.faa			universal stress protein UspA	universal stress family protein
	30704_PEPE_0273.faa			universal stress protein UspA	Universal stress protein UspA related nucleotide-binding protein
	30704_PEPE_0273.faa			universal stress protein UspA	universal stress protein UspA
	28960_STER_0322.faa			urea channel UreI	urea channel UreI
	28960_STER_0322.faa			urea channel UreI	urea transporter
	28960_STER_0322.faa			urea channel UreI	urease accessory protein
	12659_LAR_1600.faa			uroporphyrinogen-III C-methyltransferase	uroporphyrinogen-III C-methyltransferase
	12659_LAR_1600.faa			uroporphyrinogen-III C-methyltransferase	uroporphyrinogen-III C-methyltransferase CobA
	15143_LRHM_0433.faa			UvrD/REP helicase	UvrD/REP Helicase
	15143_LRHM_0433.faa			UvrD/REP helicase	UvrD/REP helicase
	15143_LRHM_0433.faa			UvrD/REP helicase	hypothetical protein
	110_SPy_0150.faa			V-type ATP synthase subunit E	V-type ATPase, subunit E
	110_SPy_0150.faa			V-type ATP synthase subunit E	putative V-type Na+ -ATPase subunit E
	110_SPy_0150.faa			V-type ATP synthase subunit E	V-type sodium ATPase subunit E
	56687_LC705_02046.faa			WaaG-like sugar transferase	WaaG-like sugar transferase
	56687_LC705_02046.faa			WaaG-like sugar transferase	exopolysacharide protein glycosyl transferase WelG
	18763_LBA1371.faa			XRE family antitoxin	XRE family antitoxin
	18763_LBA1371.faa			XRE family antitoxin	putative transcriptional regulator phage-associated
	18763_LBA1371.faa			XRE family antitoxin	putative transcriptional regulator phage-related
	5948_EF_2141.faa			XRE family transcriptional regulator	transcriptional regulator, Cro/CI family
	5948_EF_2141.faa			XRE family transcriptional regulator	putative Xre family DNA-binding protein
	5948_EF_2141.faa			XRE family transcriptional regulator	prophage P1 protein 9, phage transcription regulator, Cro/CI family
	8771_LJ_1755.faa			XRE family transcriptional regulator	hypothetical protein
	8771_LJ_1755.faa			XRE family transcriptional regulator	putative DNA-binding protein
	19385_OEOE_0047.faa			XRE family transcriptional regulator	putative DNA-binding protein, XRE family
	19385_OEOE_0047.faa			XRE family transcriptional regulator	transcriptional regulator, xre family
	19385_OEOE_0047.faa			XRE family transcriptional regulator	transcriptional regulator, XRE family
	33615_LSEI_1506.faa			XRE family transcriptional regulator	transcriptional regulator, xre family
	33615_LSEI_1506.faa			XRE family transcriptional regulator	transcriptional regulator
	34059_LSEI_1967.faa			XRE family transcriptional regulator	transcriptional regulator, xre family
	34059_LSEI_1967.faa			XRE family transcriptional regulator	transcriptional regulator
	35552_LACR_0652.faa			XRE family transcriptional regulator	transcriptional regulator, xre family
	62957_LPST_C2037.faa			XRE family transcriptional regulator	prophage P1 protein 12, phage transcription regulator
	62957_LPST_C2037.faa			XRE family transcriptional regulator	prophage Lp1 protein 12
	62957_LPST_C2037.faa			XRE family transcriptional regulator	transcriptional regulator
	27536_LVIS_1070.faa			XRE family transcriptional regulator	transcriptional regulator, XRE family
	27536_LVIS_1070.faa			XRE family transcriptional regulator	predicted Zn peptidase
	77853_LAC30SC_05255.faa			XRE family transcriptional regulator	XRE family transcriptional regulator
	90063_CAR_c12020.faa			xylan 1,4-beta-xylosidase	beta-xylosidase
	90063_CAR_c12020.faa			xylan 1,4-beta-xylosidase	xylan 1,4-beta-xylosidase
	13669_LAF_0790.faa			YdfK protein	YdfK protein
	13669_LAF_0790.faa			YdfK protein	hypothetical integral membrane protein
	13669_LAF_0790.faa			YdfK protein	hypothetical protein
	520_SPy_0714.faa			zinc ABC transporter substrate-binding protein	ABC-type metal ion transport system, periplasmic component/surface adhesin
	520_SPy_0714.faa			zinc ABC transporter substrate-binding protein	adhesion lipoprotein
	520_SPy_0714.faa			zinc ABC transporter substrate-binding protein	putative adhesion protein
	28360_LVIS_1967.faa			1,4-beta-N-acetylmuramidase	putative autolytic enzyme
	28360_LVIS_1967.faa			1,4-beta-N-acetylmuramidase	glycoside hydrolase family 25
	28360_LVIS_1967.faa			1,4-beta-N-acetylmuramidase	lyzozyme M1 (1,4-beta-N-acetylmuramidase)
	49186_LCABL_05390.faa			2-deoxy-D-gluconate 3-dehydrogenase	Rhamnulose-1-phosphate aldolase/alcohol dehydrogenase
	49186_LCABL_05390.faa			2-deoxy-D-gluconate 3-dehydrogenase	2-deoxy-D-gluconate 3-dehydrogenase
	2424_L0169.faa			2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase	2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase
	2424_L0169.faa			2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase	2-oxoglutarate decarboxylase
	2424_L0169.faa			2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase	2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylic acid synthase/2-oxoglutarate decarboxylase
	13822_LAF_0943.faa			2,3-butanediol dehydrogenase	Threonine dehydrogenase related Zn-dependent dehydrogenase
	13822_LAF_0943.faa			2,3-butanediol dehydrogenase	butanediol dehydrogenase
	13822_LAF_0943.faa			2,3-butanediol dehydrogenase	dehydrogenase
	49066_LCABL_04190.faa			3-hexulose-6-phosphate synthase	putative hexulose-6-phosphate synthase
	49066_LCABL_04190.faa			3-hexulose-6-phosphate synthase	3-hexulose-6-phosphate synthase
	49066_LCABL_04190.faa			3-hexulose-6-phosphate synthase	putative hexulose 6 phosphate synthase
	49058_LCABL_04110.faa			3-oxoacyl-reductase	3-oxoacyl-reductase
	49058_LCABL_04110.faa			3-oxoacyl-reductase	sorbitol-6-phosphate 2-dehydrogenase
	14651_LAF_1772.faa			3,4-dihydroxy-2-butanone 4-phosphate synthase	3,4-dihydroxy-2-butanone 4-phosphate synthase
	14651_LAF_1772.faa			GTP cyclohydrolase II	GTP cyclohydrolase II
	27916_LVIS_1485.faa			3'-5' exonuclease	metal dependent phosphohydrolase
	27916_LVIS_1485.faa			3'-5' exonuclease	3'-5' exoribonuclease yhaM
	27916_LVIS_1485.faa			3'-5' exonuclease	3'-5' exoribonuclease
	22442_LBUL_1642.faa			6-phosphofructokinase	6-phosphofructokinase
	43611_LCAZH_2746.faa			6-phosphogluconate dehydrogenase, decarboxylating	6-phosphogluconate dehydrogenase, decarboxylating
	43611_LCAZH_2746.faa			6-phosphogluconate dehydrogenase, decarboxylating	6-phosphogluconate dehydrogenase
	43611_LCAZH_2746.faa			6-phosphogluconate dehydrogenase, decarboxylating	phosphogluconate dehydrogenase
	69767_R0052_04330.faa			ABC superfamily ATP binding cassette transporter	ABC superfamily ATP binding cassette transporter
	69767_R0052_04330.faa			ABC superfamily ATP binding cassette transporter	ABC transporter ATP-binding protein
	69767_R0052_04330.faa			ABC superfamily ATP binding cassette transporter	hypothetical protein
	70877_R0052_10905.faa			ABC superfamily ATP binding cassette transporter, binding protein	ABC superfamily ATP binding cassette transporter, binding protein
	70877_R0052_10905.faa			ABC superfamily ATP binding cassette transporter, binding protein	metal ABC transporter substrate-binding protein
	57005_LC705_02364.faa			ABC transporter ATP-binding protein	ABC transporter, ATP-binding protein
	57005_LC705_02364.faa			ABC transporter ATP-binding protein	ABC transporter, ATPase component
	57005_LC705_02364.faa			ABC transporter ATP-binding protein	ABC transporter family protein
	60923_FI9785_p9785L.20.faa			ABC transporter ATP-binding protein	ABC transporter ATP-binding protein
	60923_FI9785_p9785L.20.faa			ABC transporter ATP-binding protein	ABC transporter ATPase and permease components
	60923_FI9785_p9785L.20.faa			ABC transporter ATP-binding protein	ABC transporter ATPase
	50043_LCABL_14410.faa			ABC transporter permease protein	ABC transporter, permease protein
	50043_LCABL_14410.faa			ABC transporter permease protein	ABC transporter membrane-spanning permease-iron transport
	50043_LCABL_14410.faa			ABC transporter permease protein	hypothetical protein
	50616_LCABL_20180.faa			ABC transporter substrate-binding protein	ABC transporter substrate-binding protein
	50616_LCABL_20180.faa			ABC transporter substrate-binding protein	ABC-type uncharacterized transport system, periplasmic component
	51090_LCABL_25030.faa			ABC-2 transporter family protein	ABC-2 type transporter
	51090_LCABL_25030.faa			ABC-2 transporter family protein	ABC-2
	51365_LCABL_27930.faa			ABC-type antimicrobial peptide transport system, ATPase component	ABC-type antimicrobial peptide transport system, ATPase component
	51365_LCABL_27930.faa			ABC-type antimicrobial peptide transport system, ATPase component	Macrolide transport protein (ABC superfamily, atp_bind (N-terminal), membrane (C-terminal))
	51365_LCABL_27930.faa			ABC-type antimicrobial peptide transport system, ATPase component	Macrolide export ATP-binding/permease protein MacB 2
	18542_LBA1132.faa			ABC-type multidrug transport system, ATPase and permease components	ABC-type multidrug transport system, ATPase and permease components
	18542_LBA1132.faa			ABC-type multidrug transport system, ATPase and permease components	ABC transporter ATPase
	18542_LBA1132.faa			ABC-type multidrug transport system, ATPase and permease components	lactococcin A ABC transporter ATP binding protein
	2917_L0078.faa			acetolactate synthase large subunit	acetolactate synthase, large subunit
	2917_L0078.faa			acetolactate synthase large subunit	acetolactate synthase large subunit
	14489_LAF_1610.faa			acetyl-CoA carboxylase, biotin carboxyl carrier protein	biotin carboxyl carrier protein
	14489_LAF_1610.faa			acetyl-CoA carboxylase, biotin carboxyl carrier protein	acetyl-CoA carboxylase, biotin carboxyl carrier protein
	14489_LAF_1610.faa			acetyl-CoA carboxylase, biotin carboxyl carrier protein	acetyl-COA carboxylase
	9034_LJ_1845.faa			acetyltransferase	hypothetical protein
	9034_LJ_1845.faa			acetyltransferase	GNAT family acetyltraansferase
	9034_LJ_1845.faa			acetyltransferase	hypothetical protein predicted by Glimmer/Critica
	24491_LGAS_1883.faa			acetyltransferase	hypothetical protein
	24491_LGAS_1883.faa			acetyltransferase	acetyltransferase, GNAT family
	24491_LGAS_1883.faa			acetyltransferase	GNAT family acetyltraansferase
	33172_LSEI_1044.faa			acetyltransferase	predicted acetyltransferase
	33172_LSEI_1044.faa			acetyltransferase	acetyltransferase, GNAT family protein
	33172_LSEI_1044.faa			acetyltransferase	hypothetical protein
	49267_LCABL_06210.faa			adenine specific DNA methylase Mod	adenine specific DNA methylase Mod
	49267_LCABL_06210.faa			adenine specific DNA methylase Mod	replication initiator protein
	3680_L0242.faa			adenylyltransferase	transcriptional regulator
	3680_L0242.faa			adenylyltransferase	NMN adenyltransferase and ribosylnicotinamide kinase, NadR ortholog
	43768_LCAZH_2904.faa			adhesion exoprotein	adhesion exoprotein
	43768_LCAZH_2904.faa			adhesion exoprotein	hypothetical protein
	43768_LCAZH_2904.faa			adhesion exoprotein	cell surface protein
	22434_LBUL_1624.faa			aggregation promoting factor	aggregation promoting factrelated surface protein
	22434_LBUL_1624.faa			aggregation promoting factor	aggregation promoting protein
	22434_LBUL_1624.faa			aggregation promoting factor	aggregation promoting factor
	38743_lhv_1637.faa			aggregation promoting protein	putative aggregation promoting protein
	38743_lhv_1637.faa			aggregation promoting protein	aggregation promoting protein
	38743_lhv_1637.faa			aggregation promoting protein	peptidoglycan-binding LysM
	4097_EF_0149.faa			aggregation substance	aggregation substance, putative
	4097_EF_0149.faa			aggregation substance	aggregation substance PrgB
	4097_EF_0149.faa			aggregation substance	aggregation substance Asa1
	14458_LAF_1579.faa			alcohol dehydrogenase	Zn-dependent alcohol dehydrogenase
	14458_LAF_1579.faa			alcohol dehydrogenase	zinc-binding alcohol dehydrogenase family protein
	14458_LAF_1579.faa			alcohol dehydrogenase	possible alcohol dehydrogenase
	13851_LAF_0972.faa			alcohol dehydrogenase	alcohol dehydrogenase (NADP(+))
	13851_LAF_0972.faa			alcohol dehydrogenase	alcohol dehydrogenase
	22402_LBUL_1581.faa			aldehyde dehydrogenase	NAD-dependent aldehyde dehydrogenase
	22402_LBUL_1581.faa			aldehyde dehydrogenase	iron-binding alcohol dehydrogenase and aldehyde dehydrogenase family enzyme
	22402_LBUL_1581.faa			aldehyde dehydrogenase	Acetaldehyde dehydrogenase
	13027_LAF_0148.faa			alkylhydroperoxidase	alkylhydroperoxidase
	13027_LAF_0148.faa			alkylhydroperoxidase	putative 4-carboxymuconolactone decarboxylase
	13027_LAF_0148.faa			alkylhydroperoxidase	hypothetical protein
	14487_LAF_1608.faa			allophanate hydrolase	allophanate hydrolase
	14487_LAF_1608.faa			allophanate hydrolase	putative allophanate hydrolase subunit 1
	14487_LAF_1608.faa			allophanate hydrolase	Allophanate hydrolase subunit 1
	14488_LAF_1609.faa			allophanate hydrolase	Allophanate hydrolase subunit 2
	14488_LAF_1609.faa			allophanate hydrolase	urea carboxylase
	14488_LAF_1609.faa			allophanate hydrolase	hypothetical protein
	21181_LBUL_0170.faa			alpha-glucosidase	alpha-glucosidase, family 31 of glycosyl hydrolase
	21181_LBUL_0170.faa			alpha-glucosidase	conserved hypothetical protein
	21181_LBUL_0170.faa			alpha-glucosidase	alpha-glucosidase
	583_SPy_0792.faa			alpha-L-Rha alpha-1,3-L-rhamnosyltransferase	lipopolysaccharide biosynthesis protein
	583_SPy_0792.faa			alpha-L-Rha alpha-1,3-L-rhamnosyltransferase	polysaccharide biosynthesis protein
	583_SPy_0792.faa			alpha-L-Rha alpha-1,3-L-rhamnosyltransferase	hypothetical protein
	8289_LJ_1224.faa			alpha/beta hydrolase	hypothetical protein
	8289_LJ_1224.faa			alpha/beta hydrolase	alpha/beta hydrolase
	8289_LJ_1224.faa			alpha/beta hydrolase	alpha/beta hydrolase superfamily enzyme
	6733_EF_2972.faa			amidinotransferase	amidinotransferase family protein
	6733_EF_2972.faa			amidinotransferase	arginine deiminase
	6733_EF_2972.faa			amidinotransferase	hypothetical protein
	21691_LBUL_0742.faa			amidohydrolase	predicted metal-dependent hydrolase of the TIM-barrel fold
	21691_LBUL_0742.faa			amidohydrolase	conserved hypothetical protein
	21691_LBUL_0742.faa			amidohydrolase	hypothetical protein
	22188_LBUL_1334.faa			amidophosphoribosyltransferase	amidophosphoribosyltransferase
	22188_LBUL_1334.faa			amidophosphoribosyltransferase	amidophosphoribosyltransferase precursor
	69732_R0052_04155.faa			amino acid ABC transporter permease protein	amino acid ABC transporter, permease protein
	69732_R0052_04155.faa			amino acid ABC transporter permease protein	amino acid ABC transporter permease
	69732_R0052_04155.faa			amino acid ABC transporter permease protein	ABC transport protein permease component
	69734_R0052_04165.faa			amino acid ABC transporter substrate-binding protein	ABC superfamily ATP binding cassette transporter, binding protein
	69734_R0052_04165.faa			amino acid ABC transporter substrate-binding protein	ABC transport protein substrate-binding component
	69734_R0052_04165.faa			amino acid ABC transporter substrate-binding protein	amino acid ABC transporter periplasmic protein
	2148_L58858.faa			aminotransferase	deoxyuridine 5'-triphosphate nucleotidohydrolase
	2148_L58858.faa			aminotransferase	prophage pi2 protein 21, deoxyuridine 5'-triphosphate nucleotidohydrolase
	2148_L58858.faa			aminotransferase	prophage pi1 protein 16, deoxyuridine 5'-triphosphate nucleotidohydrolase
	37897_lhv_0526.faa			antibiotic biosynthesis monooxygenase	putative phosphoglycerate mutase
	37897_lhv_0526.faa			antibiotic biosynthesis monooxygenase	phosphoglycerate mutase family protein
	3711_L79717.faa			antimicrobial peptide ABC transporter ATP-binding protein	ABC transporter ATP-binding protein
	3711_L79717.faa			antimicrobial peptide ABC transporter ATP-binding protein	ABC-type antimicrobial peptide transport system, ATPase component
	3711_L79717.faa			antimicrobial peptide ABC transporter ATP-binding protein	ABC transporter ATP binding protein
	74120_LBHH_1086.faa			apolipoprotein N-acyltransferase	Apolipoprotein N-acyltransferase
	74120_LBHH_1086.faa			apolipoprotein N-acyltransferase	acyltransferase
	74120_LBHH_1086.faa			apolipoprotein N-acyltransferase	hypothetical protein
	20758_OEOE_1572.faa			AraC family transcriptional regulator	AraC-type DNA-binding protein, response regulator
	20758_OEOE_1572.faa			AraC family transcriptional regulator	transcriptional regulator, AraC family
	20758_OEOE_1572.faa			AraC family transcriptional regulator	AraC family transcriptional regulator
	21142_LBUL_0128.faa			AraC family transcriptional regulator	putative transcriptional regulator (AraC family)
	21142_LBUL_0128.faa			AraC family transcriptional regulator	putative regulatory protein
	21142_LBUL_0128.faa			AraC family transcriptional regulator	response regulator with AraC-type DNA-binding domain
	44032_JDM1_0212.faa			AraC family transcriptional regulator	AraC-type DNA-binding protein
	44032_JDM1_0212.faa			AraC family transcriptional regulator	AraC family DNA-binding protein
	44032_JDM1_0212.faa			AraC family transcriptional regulator	AraC family transcriptional regulator
	63889_LPST_C2977.faa			AraC family transcriptional regulator	AraC family transcriptional regulator
	63889_LPST_C2977.faa			AraC family transcriptional regulator	transcription regulator, AraC family
	63889_LPST_C2977.faa			AraC family transcriptional regulator	putative AraC family transcriptional regulator
	18956_LBA1572.faa			arginase	arginase
	18956_LBA1572.faa			arginase	Arginase
	51087_LCABL_25000.faa			ArsR family transcriptional regulator	transcriptional regulator, ArsR
	51087_LCABL_25000.faa			ArsR family transcriptional regulator	hypothetical protein
	49020_LCABL_03730.faa			arylsulfatase J-like protein	arylsulfatase J-like protein
	49020_LCABL_03730.faa			arylsulfatase J-like protein	probable phosphonate monoester hydrolase
	49020_LCABL_03730.faa			arylsulfatase J-like protein	arylsulfatase
	54882_LC705_00241.faa			ATP-dependent nuclease, subunit B	ATP-dependent nuclease, subunit B
	54882_LC705_00241.faa			ATP-dependent nuclease, subunit B	hypothetical protein
	57041_LC705_02400.faa			ATP-dependent nuclease, subunit B	ATP-dependent nuclease, subunit B
	57041_LC705_02400.faa			ATP-dependent nuclease, subunit B	hypothetical protein
	14058_LAF_1179.faa			ATPase	ATPase
	14058_LAF_1179.faa			ATPase	HerA helicase
	14058_LAF_1179.faa			ATPase	hypothetical protein
	70778_R0052_10310.faa			ATPase	ATPase
	48986_LCABL_03390.faa			bacitracin transport ATP-binding protein BcrA	bacitracin transport ATP-binding protein BcrA
	48986_LCABL_03390.faa			bacitracin transport ATP-binding protein BcrA	ABC transporter related
	48986_LCABL_03390.faa			bacitracin transport ATP-binding protein BcrA	uncharacterized ABC transporter ATP-binding protein YybJ
	5983_EF_2177.faa			bacterial sugar transferase	bacterial sugar transferase
	5983_EF_2177.faa			bacterial sugar transferase	undecaprenyl-phosphate galactose phosphotransferase
	5983_EF_2177.faa			bacterial sugar transferase	exopolysaccharide biosynthesis polyprenyl glycosylphosphotransferase
	126944_zj316_2230.faa			bacterial type II secretion/trafficking system protein	bacterial type II secretion/trafficking system protein
	126944_zj316_2230.faa			bacterial type II secretion/trafficking system protein	secretion protein
	126944_zj316_2230.faa			bacterial type II secretion/trafficking system protein	hypothetical protein
	7832_LJ_0769.faa			bacteriocin	bacteriocin lactacin F, subunit LafA precursor
	7832_LJ_0769.faa			bacteriocin	bacteriocin
	7832_LJ_0769.faa			bacteriocin	bacteriocin lactacin F precursor
	61266_LPST_C0337.faa			bacteriocin	bacteriocin
	61266_LPST_C0337.faa			bacteriocin	plantaricin JK family bacteriocin
	61266_LPST_C0337.faa			bacteriocin	bacteriocin precursor peptide PlnK
	61267_LPST_C0338.faa			bacteriocin	bacteriocin
	61267_LPST_C0338.faa			bacteriocin	bacteriocin precursor peptide PlnJ (putative)
	61267_LPST_C0338.faa			bacteriocin	bacteriocin peptide PlnJ
	61271_LPST_C0342.faa			bacteriocin immunity protein PlnP,membrane-bound protease CAAX family	bacteriocin immunity protein PlnP,membrane-bound protease CAAX family
	61271_LPST_C0342.faa			bacteriocin immunity protein PlnP,membrane-bound protease CAAX family	immunity protein PlnP
	61271_LPST_C0342.faa			bacteriocin immunity protein PlnP,membrane-bound protease CAAX family	bacteriocin immunity protein
	49582_LCABL_09750.faa			bacteriophage phi 1.45 protein-like protein	bacteriophage phi 1.45 protein-like protein
	49582_LCABL_09750.faa			bacteriophage phi 1.45 protein-like protein	phage protein
	21000_OEOE_1831.faa			beta-galactosidase	beta-galactosidase
	21000_OEOE_1831.faa			beta-galactosidase	putative beta-galactosidase GanA
	2825_L146642.faa			beta-glucoside-specific PTS system IIABC component	beta-glucoside-specific PTS system IIABC component
	2825_L146642.faa			beta-glucoside-specific PTS system IIABC component	sucrose PTS transporter
	2825_L146642.faa			beta-glucoside-specific PTS system IIABC component	PTS system sucrose-specific IIA component
	9_SPy_0012.faa			beta-lactamase class A	beta-lactamase class A
	9_SPy_0012.faa			beta-lactamase class A	hypothetical protein
	15129_LRHM_0419.faa			beta-N-acetylhexosaminidase	beta-N-acetylhexosaminidase (GH3)
	15129_LRHM_0419.faa			beta-N-acetylhexosaminidase	beta-N-acetylhexosaminidase
	15129_LRHM_0419.faa			beta-N-acetylhexosaminidase	beta-N-acetylglucosaminidase
	30651_PEPE_0216.faa			bifunctional glycosyl transferase, family 8	putative Bifunctional glycosyl transferase, family 8
	30651_PEPE_0216.faa			bifunctional glycosyl transferase, family 8	putative bifunctional glycosyl transferase, family 8
	30651_PEPE_0216.faa			bifunctional glycosyl transferase, family 8	peptidase
	3596_L0192.faa			biotin-[acetyl-CoA-carboxylase] ligase	bifunctional protein BirA
	3596_L0192.faa			biotin-[acetyl-CoA-carboxylase] ligase	biotin-[acetyl-CoA-carboxylase] ligase
	3596_L0192.faa			biotin-[acetyl-CoA-carboxylase] ligase	biotin operon repressor
	98308_Lbuc_2081.faa			CAAX amino terminal protease self-immunity family protein	CAAX amino terminal protease self- immunity family protein
	98308_Lbuc_2081.faa			CAAX amino terminal protease self-immunity family protein	hypothetical protein
	98308_Lbuc_2081.faa			CAAX amino terminal protease self-immunity family protein	abortive infection protein
